request_id,latency_sec,status_code
1,0.029246506999697885,200
4,0.03234208799995031,200
2,0.03620113999977548,200
3,0.036866136000298866,200
5,0.0291500990001623,200
8,0.02706705199989301,200
7,0.030518841000230168,200
6,0.029883756000344874,200
9,0.024897587000396015,200
10,0.025796982999963802,200
