timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/13 02:53:05.414, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.05 W
2026/04/13 02:53:06.415, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 26.95 W
2026/04/13 02:53:07.415, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.00 W
2026/04/13 02:53:08.416, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.11 W
2026/04/13 02:53:09.417, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.02 W
2026/04/13 02:53:10.418, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 26.92 W
2026/04/13 02:53:11.419, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 26.92 W
2026/04/13 02:53:12.420, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 26.96 W
2026/04/13 02:53:13.421, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.01 W
2026/04/13 02:53:14.422, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.11 W
2026/04/13 02:53:15.424, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.20 W
2026/04/13 02:53:16.425, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.11 W
2026/04/13 02:53:17.426, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.11 W
2026/04/13 02:53:18.427, NVIDIA L4, 26 %, 2 %, 2406 MiB, 23034 MiB, 27.61 W
2026/04/13 02:53:19.427, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.59 W
2026/04/13 02:53:20.427, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.38 W
2026/04/13 02:53:21.427, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.21 W
2026/04/13 02:53:22.428, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.16 W
2026/04/13 02:53:23.428, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.20 W
2026/04/13 02:53:24.428, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.21 W
2026/04/13 02:53:25.430, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.21 W
2026/04/13 02:53:26.430, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.21 W
2026/04/13 02:53:27.430, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.20 W
2026/04/13 02:53:28.432, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.32 W
2026/04/13 02:53:29.432, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.22 W
2026/04/13 02:53:30.432, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 27.72 W
2026/04/13 02:53:31.433, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 27.34 W
2026/04/13 02:53:32.433, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 20.91 W
2026/04/13 02:53:33.433, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 18.30 W
2026/04/13 02:53:34.433, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.27 W
2026/04/13 02:53:35.434, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.17 W
2026/04/13 02:53:36.434, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:53:37.434, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:53:38.435, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:53:39.435, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:53:40.435, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:53:41.435, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:53:42.436, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:53:43.436, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:53:44.436, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:53:45.437, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:53:46.437, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:53:47.437, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:53:48.437, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:53:49.438, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:53:50.438, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:53:51.438, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:53:52.439, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:53:53.439, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:53:54.440, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:53:55.440, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:53:56.440, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:53:57.441, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:53:58.441, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:53:59.441, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:00.441, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:01.442, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:02.442, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:03.442, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:04.443, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:05.443, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:06.443, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:07.444, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:08.444, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:09.444, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:10.445, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:11.445, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:12.445, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:13.446, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:14.446, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:15.446, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:16.446, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:17.447, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:18.447, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:19.447, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:20.448, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:21.448, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:22.448, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:23.449, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:24.449, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:25.449, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:26.450, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:27.450, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:28.450, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:29.451, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:30.451, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:31.451, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:32.451, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:33.452, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:34.452, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:35.453, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:36.454, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:37.454, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:38.454, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:39.454, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:40.455, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:41.456, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:42.456, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:43.456, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:44.457, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:45.457, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:46.458, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:47.459, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:48.459, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:49.459, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:50.459, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:51.460, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:52.460, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:53.461, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:54.461, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:55.461, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:56.462, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:57.462, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:58.462, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:54:59.462, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:55:00.463, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:55:01.463, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:55:02.463, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:55:03.464, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:55:04.464, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:55:05.464, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:55:06.465, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:55:07.465, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:55:08.465, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:55:09.465, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:55:10.466, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:55:11.466, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:55:12.466, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:55:13.467, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:55:14.467, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:55:15.468, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:55:16.469, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:55:17.469, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:55:18.469, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:55:19.470, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:55:20.471, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:55:21.471, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:55:22.472, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:55:23.472, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:55:24.472, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:55:25.473, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:55:26.474, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.12 W
2026/04/13 02:55:27.474, NVIDIA L4, 3 %, 1 %, 408 MiB, 23034 MiB, 19.20 W
2026/04/13 02:55:28.474, NVIDIA L4, 7 %, 0 %, 2406 MiB, 23034 MiB, 27.54 W
2026/04/13 02:55:29.475, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.95 W
2026/04/13 02:55:30.476, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.41 W
2026/04/13 02:55:31.476, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.32 W
2026/04/13 02:55:32.477, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.36 W
2026/04/13 02:55:33.477, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.36 W
2026/04/13 02:55:34.477, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.26 W
2026/04/13 02:55:35.478, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.21 W
2026/04/13 02:55:36.479, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.20 W
2026/04/13 02:55:37.479, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.27 W
2026/04/13 02:55:38.479, NVIDIA L4, 0 %, 0 %, 2406 MiB, 23034 MiB, 27.43 W
2026/04/13 02:55:39.480, NVIDIA L4, 88 %, 100 %, 2502 MiB, 23034 MiB, 34.32 W
2026/04/13 02:55:40.482, NVIDIA L4, 28 %, 35 %, 2502 MiB, 23034 MiB, 33.89 W
2026/04/13 02:55:41.482, NVIDIA L4, 66 %, 81 %, 2628 MiB, 23034 MiB, 30.54 W
2026/04/13 02:55:42.483, NVIDIA L4, 0 %, 0 %, 2628 MiB, 23034 MiB, 30.55 W
2026/04/13 02:55:43.484, NVIDIA L4, 0 %, 0 %, 2628 MiB, 23034 MiB, 27.49 W
2026/04/13 02:55:44.484, NVIDIA L4, 0 %, 0 %, 2628 MiB, 23034 MiB, 36.82 W
2026/04/13 02:55:45.485, NVIDIA L4, 0 %, 0 %, 2628 MiB, 23034 MiB, 31.30 W
2026/04/13 02:55:46.485, NVIDIA L4, 0 %, 0 %, 2628 MiB, 23034 MiB, 35.11 W
2026/04/13 02:55:47.485, NVIDIA L4, 0 %, 0 %, 2628 MiB, 23034 MiB, 29.72 W
2026/04/13 02:55:48.485, NVIDIA L4, 95 %, 100 %, 2644 MiB, 23034 MiB, 34.59 W
2026/04/13 02:55:49.486, NVIDIA L4, 0 %, 0 %, 2646 MiB, 23034 MiB, 36.78 W
2026/04/13 02:55:50.487, NVIDIA L4, 0 %, 0 %, 2646 MiB, 23034 MiB, 33.41 W
2026/04/13 02:55:51.487, NVIDIA L4, 0 %, 0 %, 2646 MiB, 23034 MiB, 27.33 W
2026/04/13 02:55:52.488, NVIDIA L4, 0 %, 0 %, 2646 MiB, 23034 MiB, 27.36 W
2026/04/13 02:55:53.488, NVIDIA L4, 0 %, 0 %, 2646 MiB, 23034 MiB, 27.41 W
2026/04/13 02:55:54.489, NVIDIA L4, 0 %, 0 %, 2646 MiB, 23034 MiB, 27.40 W
2026/04/13 02:55:55.490, NVIDIA L4, 0 %, 0 %, 2646 MiB, 23034 MiB, 27.40 W
2026/04/13 02:55:56.492, NVIDIA L4, 0 %, 0 %, 2646 MiB, 23034 MiB, 27.41 W
2026/04/13 02:55:57.492, NVIDIA L4, 0 %, 0 %, 2646 MiB, 23034 MiB, 29.97 W
2026/04/13 02:55:58.492, NVIDIA L4, 31 %, 24 %, 2724 MiB, 23034 MiB, 33.70 W
2026/04/13 02:55:59.493, NVIDIA L4, 0 %, 0 %, 20544 MiB, 23034 MiB, 30.02 W
2026/04/13 02:56:00.493, NVIDIA L4, 36 %, 33 %, 20690 MiB, 23034 MiB, 57.20 W
2026/04/13 02:56:01.494, NVIDIA L4, 26 %, 29 %, 20794 MiB, 23034 MiB, 49.62 W
2026/04/13 02:56:02.495, NVIDIA L4, 33 %, 33 %, 20888 MiB, 23034 MiB, 46.21 W
2026/04/13 02:56:03.497, NVIDIA L4, 0 %, 0 %, 20970 MiB, 23034 MiB, 33.54 W
2026/04/13 02:56:04.498, NVIDIA L4, 0 %, 0 %, 20970 MiB, 23034 MiB, 28.69 W
2026/04/13 02:56:05.499, NVIDIA L4, 0 %, 0 %, 20970 MiB, 23034 MiB, 27.62 W
2026/04/13 02:56:06.501, NVIDIA L4, 0 %, 0 %, 20970 MiB, 23034 MiB, 27.60 W
2026/04/13 02:56:07.502, NVIDIA L4, 0 %, 0 %, 20970 MiB, 23034 MiB, 27.65 W
2026/04/13 02:56:08.503, NVIDIA L4, 0 %, 0 %, 20970 MiB, 23034 MiB, 27.71 W
2026/04/13 02:56:09.504, NVIDIA L4, 0 %, 0 %, 20970 MiB, 23034 MiB, 27.70 W
2026/04/13 02:56:10.506, NVIDIA L4, 0 %, 0 %, 20970 MiB, 23034 MiB, 27.70 W
2026/04/13 02:56:11.507, NVIDIA L4, 0 %, 0 %, 20970 MiB, 23034 MiB, 27.70 W
2026/04/13 02:56:12.508, NVIDIA L4, 0 %, 0 %, 20970 MiB, 23034 MiB, 27.65 W
2026/04/13 02:56:13.508, NVIDIA L4, 0 %, 0 %, 20970 MiB, 23034 MiB, 27.55 W
2026/04/13 02:56:14.508, NVIDIA L4, 0 %, 0 %, 20970 MiB, 23034 MiB, 27.51 W
