timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/16 17:50:49.094, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.90 W
2026/04/16 17:50:49.297, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:49.497, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:49.698, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:49.898, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:50.098, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:50.299, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:50.499, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:50.699, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:50.899, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:51.100, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:51.300, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:51.500, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:51.700, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:51.901, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:52.101, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:52.301, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:52.502, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:52.702, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:52.902, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:53.102, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:53.303, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:53.503, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:53.703, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:53.904, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:54.104, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:54.304, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:54.504, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:54.705, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:54.905, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:55.105, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:55.306, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:55.506, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:55.706, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:55.907, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:56.107, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:56.307, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:56.508, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:56.708, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:56.908, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:57.108, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:57.309, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:57.509, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:57.709, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:57.910, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:58.110, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:58.310, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:58.511, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:58.711, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:58.911, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:59.111, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:59.312, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:59.512, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:59.712, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:50:59.913, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:00.113, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:00.313, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:00.514, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:00.714, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:00.914, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:01.115, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:01.315, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:01.515, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:01.715, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:01.916, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:02.116, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:02.316, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:02.517, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:02.717, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:02.917, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:03.117, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:03.318, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:03.518, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:03.718, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:03.919, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:04.119, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:04.319, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:04.519, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:04.720, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:04.920, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:05.120, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:05.321, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:05.521, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:05.721, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:05.921, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:06.122, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:06.322, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:06.522, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:06.723, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:06.923, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:07.123, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:07.323, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:07.524, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:07.724, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:07.924, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:08.125, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:08.325, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:08.525, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:08.725, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:08.926, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:09.126, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:09.326, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.90 W
2026/04/16 17:51:09.527, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.90 W
2026/04/16 17:51:09.727, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.90 W
2026/04/16 17:51:09.927, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.90 W
2026/04/16 17:51:10.127, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.90 W
2026/04/16 17:51:10.328, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.90 W
2026/04/16 17:51:10.528, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.90 W
2026/04/16 17:51:10.728, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.90 W
2026/04/16 17:51:10.929, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.90 W
2026/04/16 17:51:11.129, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.90 W
2026/04/16 17:51:11.329, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:11.530, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:11.730, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:11.930, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:12.130, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:12.331, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:12.531, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:12.731, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:12.932, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:13.132, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:13.332, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:13.532, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:13.733, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:13.933, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:14.133, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:14.333, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.90 W
2026/04/16 17:51:14.534, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.90 W
2026/04/16 17:51:14.734, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.90 W
2026/04/16 17:51:14.934, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.90 W
2026/04/16 17:51:15.135, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.90 W
2026/04/16 17:51:15.335, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.90 W
2026/04/16 17:51:15.535, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.90 W
2026/04/16 17:51:15.735, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.90 W
2026/04/16 17:51:15.936, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.90 W
2026/04/16 17:51:16.136, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.90 W
2026/04/16 17:51:16.336, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:16.537, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:16.737, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:16.937, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:17.137, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:17.338, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:17.538, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:17.738, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:17.939, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:18.139, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:18.339, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:18.539, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:18.740, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:18.940, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:19.140, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:19.340, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:19.541, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:19.741, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:19.941, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:20.142, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:20.342, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:20.542, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:20.743, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:20.943, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:21.143, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:21.344, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:21.544, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:21.744, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:21.945, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:22.145, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:22.345, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:22.546, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:22.746, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:22.946, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:23.146, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:23.347, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:23.547, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:23.747, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:23.948, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:24.148, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:24.348, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:24.548, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:24.749, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:24.949, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:25.149, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:25.350, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:25.550, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:25.750, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:25.951, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:26.151, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:26.351, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:26.552, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:26.752, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:26.952, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:27.153, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:27.353, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:27.553, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:27.753, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:27.954, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:28.154, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:28.354, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:28.555, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:28.755, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:28.955, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:29.155, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:29.356, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:29.556, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:29.756, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:29.957, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:30.157, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:30.357, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:30.557, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:30.758, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:30.958, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:31.158, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:31.358, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:31.559, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:31.759, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:31.959, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:32.160, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:32.360, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:32.560, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:32.760, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:32.961, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:33.161, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:33.361, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.90 W
2026/04/16 17:51:33.562, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.90 W
2026/04/16 17:51:33.762, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.90 W
2026/04/16 17:51:33.962, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.90 W
2026/04/16 17:51:34.162, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.90 W
2026/04/16 17:51:34.363, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.90 W
2026/04/16 17:51:34.563, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.90 W
2026/04/16 17:51:34.763, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.90 W
2026/04/16 17:51:34.964, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.90 W
2026/04/16 17:51:35.164, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.90 W
2026/04/16 17:51:35.364, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:35.565, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:35.765, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:35.965, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:36.165, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:36.366, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:36.566, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:36.766, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:36.967, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:37.167, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:37.367, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:37.567, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:37.768, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:37.968, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:38.168, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:38.368, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:38.569, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
2026/04/16 17:51:38.769, NVIDIA L4, 0 %, 0 %, 0 MiB, 23034 MiB, 16.85 W
